
中国广电,#genre#
阜新新闻综合,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227407/index.m3u8
阜新新闻综合,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227717/index.m3u8
陕西卫视,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227588/index.m3u8
青海卫视,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226153/index.m3u8
青海卫视,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227500/index.m3u8
黑龙江卫视,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226145/index.m3u8
黑龙江卫视,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226881/index.m3u8
黑龙江卫视,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227521/index.m3u8
黑龙江卫视,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227583/index.m3u8
黑龙江卫视,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227702/index.m3u8

辽宁移动中兴,#genre#
CCTV-10科教,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226792/index.m3u8?servicetype=1
CCTV-10科教,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227440/index.m3u8?servicetype=1
CCTV-10科教,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227562/index.m3u8?servicetype=1
CCTV-10科教,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227678/index.m3u8?servicetype=1
CCTV-11戏曲,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227443/index.m3u8?servicetype=1
CCTV-11戏曲,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227537/index.m3u8?servicetype=1
CCTV-12社会与法,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226862/index.m3u8?servicetype=1
CCTV-12社会与法,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227343/index.m3u8?servicetype=1
CCTV-12社会与法,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227540/index.m3u8?servicetype=1
CCTV-12社会与法,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227543/index.m3u8?servicetype=1
CCTV-12社会与法,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227599/index.m3u8?servicetype=1
CCTV-13新闻,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227333/index.m3u8?servicetype=1
CCTV-13新闻,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227446/index.m3u8?servicetype=1
CCTV-13新闻,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227449/index.m3u8?servicetype=1
CCTV-14少儿,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226789/index.m3u8?servicetype=1
CCTV-14少儿,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227452/index.m3u8?servicetype=1
CCTV-14少儿,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227546/index.m3u8?servicetype=1
CCTV-14少儿,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227681/index.m3u8?servicetype=1
CCTV-15音乐,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227549/index.m3u8?servicetype=1
CCTV-15音乐,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227565/index.m3u8?servicetype=1
CCTV-16奥林匹克,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227455/index.m3u8?servicetype=1
CCTV-16奥林匹克,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227458/index.m3u8?servicetype=1
CCTV-17农业农村,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226908/index.m3u8?servicetype=1
CCTV-17农业农村,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227552/index.m3u8?servicetype=1
CCTV-17农业农村,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227568/index.m3u8?servicetype=1
CCTV-17农业农村,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227685/index.m3u8?servicetype=1
CCTV-1综合,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226759/index.m3u8?servicetype=1
CCTV-1综合,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226998/index.m3u8?servicetype=1
CCTV-1综合,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227209/index.m3u8?servicetype=1
CCTV-1综合,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227365/index.m3u8?servicetype=1
CCTV-1综合,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227461/index.m3u8?servicetype=1
CCTV-1综合,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227574/index.m3u8?servicetype=1
CCTV-1综合,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227637/index.m3u8?servicetype=1
CCTV-1综合,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227679/index.m3u8?servicetype=1
CCTV-1综合,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227714/index.m3u8?servicetype=1
CCTV-2财经,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226853/index.m3u8?servicetype=1
CCTV-2财经,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227525/index.m3u8?servicetype=1
CCTV-2财经,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227558/index.m3u8?servicetype=1
CCTV-2财经,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227675/index.m3u8?servicetype=1
CCTV-3综艺,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227215/index.m3u8?servicetype=1
CCTV-3综艺,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227437/index.m3u8?servicetype=1
CCTV-3综艺,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227553/index.m3u8?servicetype=1
CCTV-4中文国际,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226741/index.m3u8?servicetype=1
CCTV-4中文国际,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227324/index.m3u8?servicetype=1
CCTV-4中文国际,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227419/index.m3u8?servicetype=1
CCTV-4中文国际,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227556/index.m3u8?servicetype=1
CCTV-4中文国际,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227682/index.m3u8?servicetype=1
CCTV-5+体育赛事,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226910/index.m3u8?servicetype=1
CCTV-5+体育赛事,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227555/index.m3u8?servicetype=1
CCTV-5+体育赛事,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227571/index.m3u8?servicetype=1
CCTV-5+体育赛事,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227602/index.m3u8?servicetype=1
CCTV-5体育,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227218/index.m3u8?servicetype=1
CCTV-5体育,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227425/index.m3u8?servicetype=1
CCTV-5体育,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227522/index.m3u8?servicetype=1
CCTV-6电影,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227221/index.m3u8?servicetype=1
CCTV-6电影,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227422/index.m3u8?servicetype=1
CCTV-6电影,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227428/index.m3u8?servicetype=1
CCTV-7国防军事,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227350/index.m3u8?servicetype=1
CCTV-7国防军事,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227528/index.m3u8?servicetype=1
CCTV-7国防军事,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227534/index.m3u8?servicetype=1
CCTV-8电视剧,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227325/index.m3u8?servicetype=1
CCTV-8电视剧,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227431/index.m3u8?servicetype=1
CCTV-8电视剧,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227531/index.m3u8?servicetype=1
CCTV-9纪录,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227337/index.m3u8?servicetype=1
CCTV-9纪录,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227434/index.m3u8?servicetype=1
CCTV-9纪录,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227559/index.m3u8?servicetype=1
CCTV16奥林匹克4K,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227416/index.m3u8?servicetype=1
CCTV16奥林匹克4K,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227709/index.m3u8?servicetype=1
CCTV4K超高清,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227516/index.m3u8?servicetype=1
CCTV4K超高清,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227623/index.m3u8?servicetype=1
CCTV世界地理,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227450/index.m3u8?servicetype=1
CCTV世界地理,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227739/index.m3u8?servicetype=1
CCTV兵器科技,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227453/index.m3u8?servicetype=1
CCTV兵器科技,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227647/index.m3u8?servicetype=1
CCTV央视台球,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227380/index.m3u8?servicetype=1
CCTV央视台球,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227711/index.m3u8?servicetype=1
CCTV央视文化精品,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227505/index.m3u8?servicetype=1
CCTV央视文化精品,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227644/index.m3u8?servicetype=1
CCTV女性时尚,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227508/index.m3u8?servicetype=1
CCTV女性时尚,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227742/index.m3u8?servicetype=1
CCTV怀旧剧场,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227499/index.m3u8?servicetype=1
CCTV怀旧剧场,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227733/index.m3u8?servicetype=1
CCTV电视指南,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227374/index.m3u8?servicetype=1
CCTV电视指南,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227748/index.m3u8?servicetype=1
CCTV第一剧场,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227444/index.m3u8?servicetype=1
CCTV第一剧场,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227730/index.m3u8?servicetype=1
CCTV风云剧场,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227447/index.m3u8?servicetype=1
CCTV风云剧场,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227736/index.m3u8?servicetype=1
CCTV风云足球,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227377/index.m3u8?servicetype=1
CCTV风云足球,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227638/index.m3u8?servicetype=1
CCTV风云音乐,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227502/index.m3u8?servicetype=1
CCTV风云音乐,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227641/index.m3u8?servicetype=1
CCTV高尔夫网球,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227496/index.m3u8?servicetype=1
CCTV高尔夫网球,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227715/index.m3u8?servicetype=1
CETV1,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226732/index.m3u8?servicetype=1
CETV1,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227593/index.m3u8?servicetype=1
CHC动作电影,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227432/index.m3u8?servicetype=1
CHC动作电影,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227724/index.m3u8?servicetype=1
CHC家庭影院,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227368/index.m3u8?servicetype=1
CHC家庭影院,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227727/index.m3u8?servicetype=1
CHC影迷电影,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227490/index.m3u8?servicetype=1
CHC影迷电影,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227635/index.m3u8?servicetype=1
三沙卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227610/index.m3u8?servicetype=1
东南卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227467/index.m3u8?servicetype=1
东南卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227527/index.m3u8?servicetype=1
东方卫视4K,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227539/index.m3u8?servicetype=1
东方卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226872/index.m3u8?servicetype=1
东方卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227476/index.m3u8?servicetype=1
东方卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227628/index.m3u8?servicetype=1
东方卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227696/index.m3u8?servicetype=1
中央新影老故事,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227438/index.m3u8?servicetype=1
中央新影老故事,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227745/index.m3u8?servicetype=1
书画频道,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227493/index.m3u8?servicetype=1
书画频道,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227650/index.m3u8?servicetype=1
云南卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227530/index.m3u8?servicetype=1
云南卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227536/index.m3u8?servicetype=1
云南卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227597/index.m3u8?servicetype=1
优漫卡通,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226768/index.m3u8?servicetype=1
优漫卡通,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227676/index.m3u8?servicetype=1
优购物,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227335/index.m3u8?servicetype=1
优购物,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227578/index.m3u8?servicetype=1
兵团卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227464/index.m3u8?servicetype=1
内蒙古卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227585/index.m3u8?servicetype=1
农林卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227497/index.m3u8?servicetype=1
北京卫视4K,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227001/index.m3u8?servicetype=1
北京卫视4K,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227532/index.m3u8?servicetype=1
北京卫视4K,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227629/index.m3u8?servicetype=1
北京卫视4K,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227656/index.m3u8?servicetype=1
北京卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226823/index.m3u8?servicetype=1
北京卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227473/index.m3u8?servicetype=1
北京卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227616/index.m3u8?servicetype=1
北京卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227688/index.m3u8?servicetype=1
北京纪实科教,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226730/index.m3u8?servicetype=1
北京纪实科教,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227294/index.m3u8?servicetype=1
北京纪实科教,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227566/index.m3u8?servicetype=1
北京纪实科教,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227617/index.m3u8?servicetype=1
厦门卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227591/index.m3u8?servicetype=1
吉林卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227488/index.m3u8?servicetype=1
吉林卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227512/index.m3u8?servicetype=1
嘉佳卡通,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226744/index.m3u8?servicetype=1
嘉佳卡通,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227672/index.m3u8?servicetype=1
四川卫视4K,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227624/index.m3u8?servicetype=1
四川卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226810/index.m3u8?servicetype=1
四川卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227579/index.m3u8?servicetype=1
四川卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227603/index.m3u8?servicetype=1
四川卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227611/index.m3u8?servicetype=1
国学频道,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227435/index.m3u8?servicetype=1
国学频道,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227653/index.m3u8?servicetype=1
天津卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226890/index.m3u8?servicetype=1
天津卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227582/index.m3u8?servicetype=1
天津卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227600/index.m3u8?servicetype=1
天津卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227684/index.m3u8?servicetype=1
央广购物,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227105/index.m3u8?servicetype=1
央广购物,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227581/index.m3u8?servicetype=1
宁夏卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227494/index.m3u8?servicetype=1
安多卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227561/index.m3u8?servicetype=1
安徽卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226856/index.m3u8?servicetype=1
安徽卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227567/index.m3u8?servicetype=1
安徽卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227613/index.m3u8?servicetype=1
安徽卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227634/index.m3u8?servicetype=1
安徽卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227693/index.m3u8?servicetype=1
家庭理财,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226754/index.m3u8?servicetype=1
家庭理财,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227596/index.m3u8?servicetype=1
家有购物,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226985/index.m3u8?servicetype=1
家有购物,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227703/index.m3u8?servicetype=1
山东卫视4K,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227621/index.m3u8?servicetype=1
山东卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226887/index.m3u8?servicetype=1
山东卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227509/index.m3u8?servicetype=1
山东卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227573/index.m3u8?servicetype=1
山东卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227608/index.m3u8?servicetype=1
山东教育卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227166/index.m3u8?servicetype=1
山东教育卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227620/index.m3u8?servicetype=1
山西卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227503/index.m3u8?servicetype=1
广东卫视4K,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227510/index.m3u8?servicetype=1
广东卫视4K,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227712/index.m3u8?servicetype=1
广东卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226878/index.m3u8?servicetype=1
广东卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227479/index.m3u8?servicetype=1
广东卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227524/index.m3u8?servicetype=1
广东卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227694/index.m3u8?servicetype=1
广西卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227577/index.m3u8?servicetype=1
广西卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227625/index.m3u8?servicetype=1
康巴卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227491/index.m3u8?servicetype=1
延边卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227607/index.m3u8?servicetype=1
快乐垂钓,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227441/index.m3u8?servicetype=1
快乐垂钓,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227632/index.m3u8?servicetype=1
文物宝库,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227359/index.m3u8?servicetype=1
文物宝库,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227718/index.m3u8?servicetype=1
新动漫,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226818/index.m3u8?servicetype=1
新动漫,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227706/index.m3u8?servicetype=1
新疆卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227604/index.m3u8?servicetype=1
梨园频道,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227362/index.m3u8?servicetype=1
梨园频道,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227721/index.m3u8?servicetype=1
武术世界,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227487/index.m3u8?servicetype=1
武术世界,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227708/index.m3u8?servicetype=1
江苏卫视4K,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227627/index.m3u8?servicetype=1
江苏卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226781/index.m3u8?servicetype=1
江苏卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227482/index.m3u8?servicetype=1
江苏卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227622/index.m3u8?servicetype=1
江苏卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227691/index.m3u8?servicetype=1
江西卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227598/index.m3u8?servicetype=1
江西卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227619/index.m3u8?servicetype=1
沈阳新闻综合,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226895/index.m3u8?servicetype=1
沈阳新闻综合,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227315/index.m3u8?servicetype=1
沈阳新闻综合,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227563/index.m3u8?servicetype=1
沈阳新闻综合,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227584/index.m3u8?servicetype=1
